,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
IDA & IBRD total,IBT,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.39890344,49.38634056,49.05348908,48.87537285,48.57373194,48.33697334,48.13746385,47.95163681,47.86024461,47.8030815,47.535786,47.21995027,47.03371274,46.97367595,46.9321319,46.62380423,46.46175195,46.04717189,45.54968056,45.14603867,44.9363779,44.6251132,44.38507775,44.25664659,44.1110306,43.89890436,43.79150083,43.70487769,43.75483413,41.46667641,41.81635786
IDA total,IDA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.16280011,49.112908,49.10230959,49.09129308,48.88062461,48.9231154,49.02833955,48.99492805,49.02764444,49.03278165,49.00485376,48.89970984,48.88976988,48.8687515,48.84967616,48.7404601,48.60624274,48.52357039,48.45299088,48.51787163,48.47258185,48.09420196,47.82391347,47.82557416,47.87882225,47.66640548,47.83248183,47.9049125,47.86472233,45.80874295,45.95749312
IDA blend,IDB,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.37486371,41.51499824,41.64519251,41.7649374,41.07005825,41.32807144,41.71463068,41.66850242,41.79383246,41.98396538,41.93466295,41.92312826,42.18348135,42.42975527,42.58763864,42.73728415,42.7900315,42.70617649,42.90057236,43.03608873,43.11405776,42.32420213,41.52443763,41.26606882,41.1521815,40.25650857,39.6454527,39.39291382,39.39765682,37.96810606,38.12315288
Indonesia,IDN,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.94900131,48.79199982,47.84999847,48,47.83599854,47.64500046,46.98099899,47.92499924,47.60800171,48.16400146,46.25999832,44.24300003,43.83000183,42.85800171,41.4129982,41.69599915,44.85900116,46.25400162,46.88199997,47.67100143,48.10300064,48.98300171,48.50999832,48.63499832,48.49100113,48.93899918,50.09400177,50.86999893,52.11999893,51.16699982,51.57500076
IDA only,IDX,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.01379515,52.8666839,52.78401834,52.70586672,52.73165074,52.6713654,52.64169835,52.61819077,52.60754606,52.52452715,52.50872875,52.35879806,52.21653819,52.06460968,51.95921467,51.72275615,51.49707517,51.41669519,51.21621244,51.2502197,51.1448367,50.97075073,50.96346782,51.09328051,51.22741037,51.35016977,51.89639193,52.12342572,52.05461016,49.68311619,49.82145952
Isle of Man,IMN,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.54100037,28.54800034,28.63800049,28.74500084,28.71500015,28.69300079,28.70299911,28.6609993,28.61499977,28.64100075,28.92000008,29.21899986,29.47299957,29.76399994,30.05699921,28.89900017,27.76399994,26.68300056,25.54899979,24.47299957,23.13400078,21.81200027,21.39299965,20.9810009,20.57900047,20.18799973,19.81299973,19.43899918,20.13400078,17.57799911,18.36199951
Not classified,INX,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.52999878,32.96300125,34.13700104,35.45800018,37.02500153,38.46099854,40.15299988,43.52899933,46.23699951,47.94200134,48.46300125,49.36100006,49.67499924,49.97000122,52.36399841,53.05199814,54.20500183,53.61000061,50.7820015,48.94300079,48.09199905,47.78300095,48.4070015,48.95700073,49.96300125,51.36500168,52.14899826,52.84899902,53.60100174,51.97700119,52.76900101
"Iran, Islamic Rep.",IRN,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.590000153,7.868999958,8.175999641,8.491000175,8.828000069,9.171999931,9.63599968,10.125,10.62100029,11.14400005,11.64799976,12.19999981,13.44200039,14.74199963,15.35400009,15.05000019,14.27499962,12.30000019,13.08600044,12.07800007,10.84599972,11.85400009,10.65999985,10.36499977,11.48600006,12.76799965,13.8920002,14.12899971,13.95400047,11.10099983,11.63300037
Iraq,IRQ,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.546000004,7.629000187,7.68900013,7.738999844,7.790999889,7.848999977,7.903999805,8.18999958,8.484000206,8.788000107,9.093000412,9.409999847,9.741999626,10.09799957,10.44099998,10.80900002,11.18400002,10.9989996,10.80799961,10.6239996,10.43700027,10.25699997,10.43400002,10.57499981,10.90699959,11.25699997,7.728000164,7.834000111,7.921999931,7.513000011,7.441999912
Iceland,ISL,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5019989,65.36299896,65.12200165,65.52899933,67.78299713,67.15499878,65.94000244,67.45800018,70.19799805,71.8030014,70.99700165,70.05999756,68.76200104,69.28099823,69.11100006,69.3219986,69.91999817,69.07299805,66.26799774,65.87599945,65.85500336,66.82800293,67.84400177,68.69400024,70.13600159,70.94799805,70.35299683,69.2559967,68.01999664,64.45400238,57.79000092
Israel,ISR,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.96900177,39.72999954,41.77199936,44.44499969,46.11600113,46.47200012,45.81399918,45.58000183,46.42399979,47.51300049,47.28699875,46.50999832,46.70199966,47.15200043,48.86399841,49.51800156,50.6590004,51.79600143,51.89500046,52.9109993,53.16799927,54.06200027,54.59400177,55.69499969,55.9280014,56.44200134,56.68799973,57.41699982,57.21900177,55.79800034,55.62900162
Italy,ITA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.29000092,29.25900078,28.55500031,28.35700035,28.11300087,28.4489994,28.57799911,28.94400024,29.65200043,30.39800072,31.51499939,32.15299988,32.88499832,34.48400116,34.22900009,34.8409996,34.96900177,35.39799881,34.72200012,34.52799988,34.74399948,35.02500153,34.50600052,34.60200119,34.73600006,35.29000092,35.87200165,36.26900101,36.6780014,35.78099823,35.40000153
Jamaica,JAM,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.56900024,47.07799911,46.84500122,46.73500061,45.90000153,45.08000183,44.43099976,44.72800064,43.49599838,42.61299896,42.16999817,42.66400146,44.22100067,45.68299866,47.03099823,48.28300095,48.87200165,48.90299988,47.34199905,45.79899979,45.56700134,44.93600082,44.95199966,45.7179985,46.19499969,48.39300156,49.98699951,51.02199936,52.64799881,48.34799957,49.85900116
Jordan,JOR,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00699997,10.2159996,10.29399967,10.49600029,10.74400043,11.56499958,11.73799992,11.92000008,12.10400009,12.27999973,12.43200016,12.25399971,12.51099968,12.20100021,11.86100006,12.01099968,11.88799953,12.125,12.19699955,12.64700031,12.78899956,13.06700039,12.84300041,13.18400002,12.97099972,12.81799984,12.35599995,11.38099957,10.65400028,9.793000221,9.800999641
Japan,JPN,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.54899979,49.56999969,48.96500015,48.62900162,48.31600189,48.31800079,48.67399979,48.05799866,47.35300064,46.99100113,46.75099945,45.99300003,45.82699966,46.0530014,46.26100159,46.50999832,46.56700134,46.50500107,46.12200165,46.11600113,46.09700012,46.08399963,47.04999924,47.44900131,48.02500153,48.84700012,49.74900055,51.30199814,52.13299942,51.84199905,51.9469986
Kazakhstan,KAZ,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.44300079,64.5530014,64.81400299,60.48799896,58.17499924,56.57799911,56.39500046,56.29899979,55.89199829,56.06000137,57.36800003,57.64599991,58.25299835,58.38600159,58.38000107,58.96300125,60.10400009,61.36100006,60.22999954,61.04199982,61.34899902,61.19599915,61.63499832,61.70600128,61.77000046,60.74300003,59.76699829,60.5890007,60.61199951,60.20299911,59.81299973
Kenya,KEN,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.15899658,67.27500153,67.4240036,67.58399963,67.73699951,67.85199738,67.92700195,68.02100372,68.11000061,68.17199707,68.2559967,68.31099701,68.39199829,68.47100067,68.54499817,68.61799622,68.69100189,68.73400116,68.81900024,68.91200256,68.97499847,69.04000092,69.11799622,69.18800354,69.26200104,69.33599854,68.98100281,68.64499664,68.2990036,66.60199738,66.65799713
Kyrgyz Republic,KGZ,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.5359993,52.12599945,52.61199951,54.47200012,54.70299911,52.91999817,51.82099915,50.85100174,50.91199875,50.9679985,50.27999878,47.40200043,48.36899948,48.54399872,48.9640007,49.30799866,49.0320015,48.58300018,47.54299927,47.17599869,47.62200165,46.86999893,44.43799973,45.57699966,45.40999985,44.11199951,41.81600189,40.23699951,40.06100082,37.01699829,37.23199844
Cambodia,KHM,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.63600159,75.46800232,75.38899994,76.76499939,77.15299988,76.94799805,76.87599945,76.7990036,76.47100067,75.4980011,80.80699921,78.82099915,76.75900269,74.57299805,74.3239975,74.03299713,73.78099823,75.40699768,76.94300079,80.6309967,81.4509964,77.96600342,74.01100159,73.87400055,73.08100128,75.26599884,76.29100037,76.12799835,75.98000336,73.52600098,73.42900085
Kiribati,KIR,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.93799973,45.85400009,45.75999832,46.66500092,47.34700012,47.88299942,48.40800095,44.1969986,44.99399948,47.59500122,48.31499863,48.97800064,47.82300186,48.99499893,49.06600189,49.49700165,49.57400131,49.29299927,48.34600067,48.48199844,48.76100159,49.01300049,49.37799835,50.27099991,50.47299957,50.65800095,51.18500137,51.1780014,51.81200027,50.95500183,51.49399948
Kuwait,KWT,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.35400009,43.39500046,43.66799927,43.91199875,43.3409996,43.6230011,44.01699829,44.41400146,45.17399979,45.25600052,45.56900024,45.35800171,44.24900055,44.19599915,44.75,45.39899826,45.76300049,45.91899872,46.49700165,47.13199997,47.18899918,47.16199875,47.06900024,46.93500137,47.78699875,47.54199982,47.81700134,47.68899918,47.62099838,42.17900085,43.18899918
Latin America & Caribbean (excluding high income),LAC,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.56253062,39.2668171,40.07632412,40.71838624,40.84562058,40.41820333,41.33822735,41.63357828,41.54197821,41.95309553,42.71842296,43.15534197,43.61659369,44.53731082,45.32691234,45.89341368,46.0150003,46.21097977,46.28466406,46.23935911,46.01640412,46.47513561,46.54119133,46.52271459,46.3955924,45.92174518,46.01262127,46.46699766,46.8416768,41.09624361,43.16398638
Lao PDR,LAO,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.83399963,78.74299622,78.59100342,78.44100189,78.16799927,78.03600311,77.90599823,77.65100098,77.66300201,77.47699738,77.34799957,77.22599792,77.10199738,76.98000336,76.86699677,76.75800323,76.59600067,76.45500183,76.30400085,76.16699982,76.01300049,75.8730011,75.73999786,75.62000275,75.51399994,75.42299652,75.34300232,75.26999664,75.21600342,74.29000092,73.87799835
Lebanon,LBN,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.22100067,17.33399963,17.45999908,17.60099983,17.75399971,17.68899918,17.75600052,17.85099983,18.00499916,18.12700081,18.02700043,17.97299957,17.9640007,17.9659996,18.07900047,18.25300026,18.45599937,18.55400085,18.625,18.63599968,18.64599991,18.61800003,18.52300072,18.4260006,18.38199997,18.42200089,18.45499992,18.53300095,18.66200066,17.12599945,16.88199997
Liberia,LBR,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.58100128,69.67700195,69.79100037,69.88500214,69.94400024,70.01999664,70.05699921,70.08100128,70.09799957,70.16100311,70.09899902,70.07900238,70.05999756,70.0739975,70.05899811,70.03299713,70.00900269,69.98400116,69.97200012,69.98400116,70.09200287,70.21199799,70.34899902,70.49500275,70.56500244,70.24099731,70.31700134,70.39600372,70.48000336,66.56999969,67.43399811
Libya,LBY,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.44799995,21.625,21.88800049,22.17700005,22.37800026,22.69599915,22.92099953,23.14999962,23.38699913,23.64299965,23.86199951,24.11199951,24.41399956,24.59900093,24.82299995,24.95000076,25.07099915,25.15299988,25.22299957,25.32799911,25.28700066,25.43300056,25.27000046,25.26499939,25.2329998,25.27199936,25.37899971,25.39900017,25.38100052,24.98399925,24.96299934
St. Lucia,LCA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.18700027,37.68199921,38.02399826,38.36999893,39.76499939,40.91400146,39.04899979,38.27500153,41.64199829,41.7159996,41.31000137,41.22800064,39.54199982,41.91400146,43.71699905,45.94100189,47.56800079,50.57300186,50.20700073,49.74499893,49.24399948,50.85100174,48.18600082,48.98099899,49.66199875,50.4659996,51.19200134,51.26200104,54.0530014,51.08300018,51.23899841
Latin America & Caribbean,LCN,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.415747,39.18945804,39.98322474,40.47027852,40.60347692,40.14234593,41.06716672,41.36999032,41.15060132,41.56872197,42.26021971,42.46907204,42.83769793,43.87207935,44.82488765,45.46973955,45.66245714,45.92606878,45.99858811,45.99017585,45.86702726,46.30175308,46.41085978,46.40398251,46.26263618,45.80402293,45.7913649,46.09572646,46.19380207,40.6380654,42.5506497
Least developed countries: UN classification,LDC,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.46413673,54.32633855,54.24623954,54.20270771,54.26274006,54.29078839,54.32417424,54.3749162,54.3779858,54.29740399,54.32172244,54.1805496,54.01975552,53.88414616,53.7848149,53.58887886,53.4343994,53.36555766,53.2062529,53.08682505,52.97256149,52.751365,52.64668761,52.70695732,52.79984345,52.86698868,53.42247755,53.62348042,53.60542018,51.14468119,51.30639487
Low income,LIC,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.48309098,58.36552404,58.23505609,58.02958007,58.03716251,58.00240126,57.97039186,57.92706022,57.98953228,58.00633206,57.894328,57.8032364,57.7253967,57.68309428,57.61300589,57.15802677,56.72788587,56.41385896,55.97719921,55.63752561,55.49585498,55.24099692,55.25238812,55.25128887,55.2948305,55.36797889,55.46904996,55.57371842,55.66625557,53.16038831,53.31508169
Liechtenstein,LIE,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.64500046,28.54500008,29.38699913,30.07500076,28.67200089,29.12000084,29.40800095,35.60300064,32.56700134,32.12099838,31.92399979,31.13800049,30.9829998,30.75900078,30.91699982,31.40699959,31.4640007,31.57500076,31.17900085,31.41399956,31.57299995,30.6420002,32.71500015,32.07799911,32.77299881,32.93600082,33.91699982,30.91500092,30.65399933,28.03000069,28.30400085
Lower middle income,LMC,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.04061327,37.12671708,37.03555517,37.12734672,36.88181062,36.83676327,36.7045858,36.77648787,36.71004745,36.6955549,36.64664517,36.49905064,36.60325669,36.64638929,36.74654103,36.36963222,36.28036903,35.85275548,35.49394345,35.14615336,34.59292888,33.98576318,33.67933189,33.51508451,33.31153392,33.09831144,33.00841214,32.85961391,33.16610582,31.06025897,31.59206836
Low & middle income,LMY,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.63507079,49.61127983,49.27491504,49.11123272,48.80766534,48.57832848,48.3676694,48.17435906,48.10754322,48.06488233,47.80132738,47.51137086,47.3321481,47.25336915,47.18017373,46.84543388,46.65536178,46.21237509,45.70642683,45.29527044,45.07433235,44.75685497,44.50851026,44.36862968,44.21793811,43.99983713,43.8961911,43.81680945,43.89409266,41.60504361,41.94721609
Lesotho,LSO,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.84999847,37.36800003,36.82600021,36.41799927,35.97800064,35.73899841,35.47600174,36.44400024,37.43299866,37.97900009,38.40200043,38.75500107,39.1780014,39.48500061,39.8390007,40.1629982,40.46099854,40.75299835,40.93500137,41.23400116,41.43600082,41.63800049,41.76100159,42.2519989,42.78099823,43.26599884,43.72299957,44.26200104,44.79700089,42.0019989,42.18399811
Late-demographic dividend,LTE,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.91084855,62.89420325,62.52176147,62.02708393,61.80236314,61.35800109,60.99173604,60.60278914,60.58255146,60.61871682,60.17330054,59.75953604,59.21238726,58.96275106,58.74851048,58.51523246,58.34671805,57.92117971,57.33168438,56.95564898,57.13490962,57.13174648,57.02858846,57.10191078,57.00625992,56.7551822,56.69388284,56.65554136,56.49136867,54.53506264,54.50549726
Lithuania,LTU,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.25999832,52.73099899,46.60599899,46.98199844,44.84500122,45.26599884,46.20800018,47.10300064,48.47999954,47.49399948,46.01100159,45.88399887,47.76100159,45.78099823,46.43700027,47.38899994,48.03900146,47.69100189,46.57300186,44.91400146,45.90299988,47.05199814,47.40499878,48.91699982,50.0019989,51.93899918,52.65399933,53.46900177,54.14300156,52.97800064,53.05599976
Luxembourg,LUX,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.11999893,38.05599976,36.45100021,36.77600098,34.36800003,35.40299988,36.85499954,37.02799988,39.47700119,40.06100082,41.50400162,41.97200012,41.64799881,42.2519989,43.69800186,44.02299881,45.29100037,45.2120018,46.87900162,47.2519989,47.12799835,48.8370018,49.15599823,50.36299896,50.55400085,49.96699905,51.93600082,52.5019989,52.72800064,53.02399826,55.10400009
Latvia,LVA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.59199905,47.95500183,43.2519989,42.09500122,41.95000076,40.94900131,44.63800049,44.69599915,43.25299835,42.47499847,43.94599915,44.80599976,44.70299911,44.48600006,45.60499954,48.68700027,50.14699936,51.10100174,46.81399918,45.11299896,45.71699905,46.73199844,47.99399948,48.15299988,49.43799973,50.36399841,50.92300034,52.2140007,52.66199875,52.07099915,50.7859993
"Macao SAR, China",MAC,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.28099823,45.68199921,47.43000031,48.65800095,50.01200104,51.18500137,53.23099899,52.7179985,53.5320015,54.05099869,54.01699829,53.80599976,50.6590004,52.56299973,54.69900131,56.73199844,61.05699921,62.6570015,64.64399719,64.63300323,66.01200104,65.66000366,66.61199951,67.26599884,67.13899994,66.30400085,65.15299988,65.9469986,65.66600037,64.3809967,64.12200165
St. Martin (French part),MAF,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.22100067,20.2689991,20.37999916,20.66799927,20.70999908,21.06800079,21.19000053,21.52199936,21.72100067,22.00300026,22.38699913,21.87800026,21.99399948,22.64100075,22.82799911,23.55500031,23.86100006,24.00900078,23.81800079,23.44199944,22.86199951,22.23800087,22.64500046,22.51300049,22.10000038,21.05400085,20.65800095,20.69199944,20.72800064,18.87700081,19.03300095
Monaco,MCO,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.18600082,52.96699905,53.24200058,52.54800034,52.74100113,52.10499954,51.92699814,51.65499878,51.49000168,52.22999954,51.41999817,51.20399857,45.97800064,44.89899826,44.65299988,40.49599838,40.51900101,40.14699936,37.74200058,36.39199829,37.08100128,36.54000092,36.9659996,38.85200119,39.74200058,40.13800049,38.09500122,33.27399826,36.46300125,34.93500137,32.61100006
Madagascar,MDG,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.06400299,80.0530014,80.00299835,79.93599701,79.89199829,79.81600189,79.74700165,79.66999817,79.59799957,79.52200317,79.92099762,79.4240036,79.23799896,80.39399719,81.58899689,81.20300293,80.81400299,80.42700195,79.96900177,79.59799957,81.47899628,83.36299896,82.94000244,82.51699829,82.08999634,82.13600159,82.1760025,82.21199799,82.25299835,78.8730011,79.34200287
Maldives,MDV,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.34399986,22.89999962,24.51199913,26.17099953,27.86899948,29.56500053,31.28499985,33.02399826,34.77399826,36.53099823,35.97299957,35.34000015,34.70800018,34.15999985,33.71699905,32.8390007,32.43600082,31.84600067,31.43199921,32.03300095,32.72399902,33.48500061,34.16799927,34.9090004,35.6969986,36.45800018,36.0359993,34.99599838,33.64799881,31.92099953,32.38299942
Middle East & North Africa,MEA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.68256586,14.95167361,14.72193132,14.98939451,14.97257213,15.26015286,15.21617929,15.2610833,15.7488196,15.6715659,15.7255801,15.25831911,15.7214701,16.19288025,16.52366234,16.80081519,17.21727288,16.57662638,16.61943028,16.49531574,16.14754019,16.40467468,16.36508107,16.33968071,16.60170076,17.01912953,16.72864375,16.2468152,16.03611363,14.94182802,14.94548664
Mexico,MEX,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.19900131,33.20000076,34.2140007,34.77899933,34.26300049,34.83200073,36.84000015,37.18999863,36.79100037,37.33100128,36.44200134,36.43799973,36.83200073,37.59799957,38.97900009,40.11800003,40.38600159,40.27399826,40.27099991,40.13899994,40.49399948,41.5340004,41.5359993,40.81100082,41.27899933,41.54600143,41.21900177,41.81000137,42.97700119,39.13199997,41.96699905
Marshall Islands,MHL,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
