,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
IDA & IBRD total,IBT,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.90778237,77.72852402,77.35220257,76.93340246,76.50296862,76.18184568,75.98712768,75.58375141,75.33378553,75.1982662,74.8614478,74.45062451,74.17993053,74.23470624,74.05461563,73.92071926,73.77550055,73.52511163,72.97496073,72.82811411,72.72757937,72.45367125,72.08723978,71.7809221,71.44122169,70.99663611,70.65876032,70.42043631,70.17542389,67.13987477,67.95903774
IDA total,IDA,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.31815494,77.20027529,76.86677648,76.64790042,76.52688614,76.48456329,76.48017871,76.2611677,76.1171382,75.98097578,75.94404614,75.8749301,75.73000497,75.70269805,75.55021517,75.41291536,75.12241158,74.74509015,74.45516474,74.26192178,73.91738603,73.33966597,72.81770773,72.5513671,72.39747461,72.02643659,71.8702707,71.66592168,71.50040685,69.45850574,69.63068052
IDA blend,IDB,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.03838261,73.99116712,73.34451754,73.00259366,72.96704482,73.02512419,73.19530284,72.79789012,72.77736937,72.84524096,72.93892149,73.05318156,72.94129277,72.81159855,72.36933874,71.95661413,71.96500568,71.71071929,71.48736735,71.31346119,70.99132583,70.04725605,69.05284916,69.0683363,69.26917314,68.7572267,68.32151272,68.01029176,67.98159322,66.15392747,66.44327979
Indonesia,IDN,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.64800262,80.39700317,79.96299744,79.98999786,79.93399811,79.84400177,79.73500061,78.84200287,78.47799683,79.29499817,80.01399994,79.1760025,78.91500092,79.03199768,77.27600098,77.1190033,76.98400116,76.95400238,77.17199707,78.03700256,78.83499908,79.83399963,79.21800232,79.20800018,78.65899658,77.96800232,78.23000336,78.45600128,79.33599854,77.75700378,77.8239975
IDA only,IDX,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.01037203,78.85160015,78.67474523,78.51482995,78.34681948,78.2547262,78.1634561,78.03860522,77.83314533,77.59396197,77.48975382,77.32583636,77.16342028,77.18861972,77.18559798,77.19206079,76.75044535,76.31277336,75.99152792,75.7923637,75.43858294,75.05234356,74.7770089,74.36438761,74.02567913,73.72608786,73.71282004,73.5611396,73.32180247,71.16614341,71.27390571
Isle of Man,IMN,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.57700348,79.34200287,79.24700165,79.06900024,78.8239975,78.60399628,78.47299957,78.18900299,77.88899994,77.79599762,77.73500061,77.72699738,77.58399963,77.54499817,77.50299835,77.04399872,76.57099915,76.1760025,75.51499939,74.93599701,74.54100037,74.01899719,73.28700256,72.54599762,71.80599976,71.06900024,70.36499786,69.625,69.31800079,63.4469986,65.64199829
Not classified,INX,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.23300171,61.34000015,60.56499863,61.48699951,63.10699844,63.34700012,64.62200165,67.76999664,70.26100159,72.08200073,72.14600372,70.77700043,70.5,70.7009964,72.37999725,73.04499817,72.61000061,69.52799988,61.3730011,58.19900131,56.9620018,56.59999847,58.68500137,60.12400055,61.66799927,62.8030014,63.70299911,64.55699921,65.09600067,63.59500122,64.03299713
"Iran, Islamic Rep.",IRN,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.18000031,72.08499908,71.05999756,70.02999878,69.07099915,68.09500122,67.56500244,67.08000183,66.53399658,66.01799774,65.35199738,64.78500366,65.14499664,65.41600037,63.97100067,63.11100006,63.06399918,61.34700012,61.11000061,59.54800034,58.94599915,59.07699966,61.50699997,61.12799835,61.57600021,61.29399872,62.55199814,62.90000153,63.78300095,60.61600113,61.34999847
Iraq,IRQ,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.33200073,70.08799744,70.08300018,69.98000336,69.84999847,69.83899689,69.6190033,69.21800232,68.80799866,68.39099884,67.87599945,67.37999725,66.93699646,66.6230011,66.06500244,65.63400269,65.15399933,65.20899963,65.20600128,65.23699951,65.23400116,65.2539978,65.73400116,66.19300079,65.91200256,65.65399933,65.06400299,65.33399963,65.20700073,63.44499969,63.62900162
Iceland,ISL,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.29799652,78.60700226,75.94200134,75.51000214,77.72299957,78.48300171,77.82900238,79.96199799,80.95300293,81.9469986,82.31700134,79.39600372,78.35199738,76.98000336,78.58799744,79.59100342,80.06099701,78.55899811,72.21399689,72.5719986,72.29499817,72.93499756,74.2480011,76.3710022,77.78099823,79.9260025,78.73500061,77.26499939,75.46600342,72.18900299,67.20800018
Israel,ISR,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.67499924,62.95500183,65.02100372,67.31600189,67.80899811,66.56900024,64.90699768,62.84000015,61.99599838,62.00500107,61.30699921,59.38000107,58.96900177,59.9679985,61.0719986,61.94800186,63.4659996,64.50499725,62.14099884,63.15299988,64.19499969,64.63899994,65.10900116,65.38400269,65.73799896,65.8769989,66.09600067,65.47899628,65.09400177,62.54299927,62.67499924
Italy,ITA,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.09400177,60.23099899,59.2140007,57.58399963,56.54800034,56.29899979,56.14400101,56.1629982,56.35100174,56.56399918,56.88299942,57.44800186,57.88299942,57.96300125,57.28099823,57.54499817,57.4980011,57.0890007,55.59500122,54.68299866,54.31499863,53.45299911,51.93399811,51.76499939,52.23500061,52.80599976,53.22800064,53.60800171,53.77999878,52.94499969,52.53499985
Jamaica,JAM,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.1309967,68.75900269,67.31700134,67.88899994,66.6289978,66.86699677,66.16000366,66.06199646,65.55599976,65.35700226,65.2559967,64.84100342,65.46199799,67.64299774,67.9980011,68.41899872,69.04100037,68.18499756,65.58799744,63.76800156,63.47000122,61.84400177,62.11399841,62.9070015,63.29000092,64.29499817,65.26200104,65.62000275,66.88700104,63.29800034,64.69499969
Jordan,JOR,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.50999832,51.84999847,51.71300125,53.66699982,55.50899887,55.69100189,55.66600037,55.61500168,55.50999832,55.32500076,54.27500153,53.7840004,54.11199951,53.99200058,53.88499832,54.15200043,54.80199814,54.84700012,54.75799942,55.04100037,54.98500061,55.64899826,55.9090004,56.4129982,55.98799896,54.65000153,53.01300049,52.2179985,54.20800018,51.00500107,51.37799835
Japan,JPN,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.99500275,76.24299622,76.08599854,75.52100372,75.06600189,75.00800323,75.03900146,73.99500275,73.18499756,72.61199951,71.65100098,70.51100159,69.97499847,69.70999908,69.84799957,69.91699982,70.18000031,69.66300201,68.16500092,67.59500122,67.64600372,67.4240036,67.41400146,67.68199921,67.71600342,68.01300049,68.43000031,69.29399872,69.62000275,69.21800232,68.89499664
Kazakhstan,KAZ,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.51599884,75.61599731,75.83899689,71.97499847,69.93399811,68.57299805,68.46399689,68.4260025,68.1230011,68.31500244,69.46600342,70.23400116,70.18299866,70.27400208,69.8690033,70.15599823,71.04699707,72.03500366,71.25299835,72.13700104,72.52799988,73.01499939,72.83000183,73.24500275,73.65299988,73.11799622,72.63600159,73.56500244,73.51300049,72.06500244,72.21600342
Kenya,KEN,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54100037,74.23200226,73.89099884,73.54399872,73.20899963,72.94499969,72.73000336,72.57099915,72.36599731,72.54599762,72.74700165,72.91799927,73.11399841,73.30799866,73.4960022,73.68199921,73.86599731,74.01899719,74.21399689,74.41699982,74.58699799,74.76000214,74.94400024,75.12000275,75.2990036,75.47599792,74.4469986,73.41999817,72.36000061,71.27300262,71.48200226
Kyrgyz Republic,KGZ,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.96099854,71.88500214,71.42900085,72.01499939,71.82800293,70.31700134,69.66699982,68.6969986,68.90299988,69.21600342,68.73999786,65.68000031,67.44999695,68.39299774,70.18199921,71.30400085,71.34600067,71.18499756,70.07700348,70.8730011,71.62400055,71.32800293,70.74199677,69.69499969,70.55699921,70.76499939,70.82800293,70.08200073,69.90799713,65.83899689,66.27799988
Cambodia,KHM,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.53299713,81.54299927,81.53600311,81.0530014,81.27999878,81.29499817,81.21499634,81.14800262,81.18699646,80.45400238,84.77899933,84.80799866,84.90699768,85.04399872,85.88800049,86.62799835,87.36100006,87.1210022,86.63300323,87.91799927,88.78700256,87.61299896,86.27899933,86.14499664,86.07299805,87.5530014,86.75700378,86.68299866,86.60600281,85.54799652,85.47699738
Kiribati,KIR,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.62599945,73.16300201,72.80500031,73.77500153,74.27700043,74.07900238,73.60800171,68.8769989,68.78299713,70.79599762,71.10099792,72.34300232,72.03900146,72.30500031,71.8710022,71.65599823,71.71099854,71.1269989,70.23200226,70.28900146,70.72799683,71.03399658,71.09899902,71.74299622,71.44100189,71.18399811,71.19300079,70.7519989,70.61100006,69.77899933,69.90100098
Kuwait,KWT,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.61699677,80.30599976,80.14299774,79.97499847,79.43199921,79.40200043,79.42900085,79.50299835,79.83100128,79.77700043,79.77600098,79.47899628,78.66200256,79.21900177,80.08300018,81.09600067,81.86199951,82.68299866,83.59100342,84.04699707,84.69100189,85.24900055,85.75700378,86.23600006,87.16799927,87.90899658,87.96399689,87.72899628,87.54399872,80.53700256,82.12200165
Latin America & Caribbean (excluding high income),LAC,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.80655474,76.71988138,76.70391893,76.12678043,74.91609253,74.03212783,74.70017413,74.28861308,73.47897054,73.14287875,72.98506226,72.55994882,72.83343429,73.44579354,73.60732704,73.91288712,73.79756386,73.88815488,73.04312821,73.04698086,72.93968382,72.68955113,72.50529451,72.39681622,71.86180558,70.77305147,70.45490562,70.43995985,70.42951517,64.22426644,67.01991105
Lao PDR,LAO,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.54799652,80.55999756,80.52100372,80.56700134,80.43699646,80.35800171,80.28099823,80.06999969,80.15100098,80.01699829,79.94499969,79.88200378,79.81800079,79.75700378,79.70600128,79.64199829,79.52100372,79.4240036,79.31600189,79.22599792,79.08599854,78.94200134,78.78900146,78.63300323,78.47899628,78.33100128,78.18199921,78.03800201,77.93000031,77.12200165,77.07700348
Lebanon,LBN,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3239975,65.2460022,64.63200378,64.22399902,63.89199829,63.17200089,63.11399841,62.9679985,63.13999939,63.22700119,62.93500137,62.73899841,62.60699844,62.21500015,61.13399887,60.26499939,59.49300003,59.95399857,60.42900085,59.78900146,59.92599869,60.0929985,60.17699814,60.26599884,60.37900162,60.18199921,59.90599823,59.74300003,59.81800079,56.37900162,55.87900162
Liberia,LBR,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.28199768,82.09799957,81.86000061,81.65200043,81.63200378,81.54499817,81.43000031,81.34899902,81.22799683,81.03299713,81.06900024,81.08300018,81.02500153,81.0059967,81.01499939,81.05699921,81.08699799,81.10500336,81.08899689,81.01200104,80.9509964,80.84799957,80.70200348,80.5059967,80.30599976,78.96199799,78.79599762,78.59700012,78.3789978,75.53099823,75.93900299
Libya,LBY,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.63999939,51.52199936,51.50899887,51.5379982,51.43700027,51.5379982,51.52099991,51.52399826,51.52600098,51.53499985,51.47800064,51.45500183,51.51100159,51.42900085,51.45199966,51.4129982,51.4109993,51.39199829,51.3769989,51.41799927,51.34400177,51.5359993,51.29100037,51.27299881,51.21699905,51.17599869,51.21099854,51.10699844,50.93500137,50.23199844,51.49000168
St. Lucia,LCA,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.33599854,68.24099731,67.9940033,67.57900238,67.83699799,66.19000244,62.93700027,62.45399857,63.69200134,65.91899872,63.85699844,61.97700119,61.87099838,61.44900131,63.06100082,64.8259964,66.29699707,65.36299896,62.63199997,61.22700119,59.82699966,61.11500168,59.80099869,60.68199921,61.43199921,62.31700134,63.11199951,63.25099945,63.86000061,61.95600128,62.14599991
Latin America & Caribbean,LCN,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.1131163,76.12395282,76.14646647,75.58474098,74.50755039,73.64177204,74.26357729,73.88485947,72.87188441,72.53889155,72.4052681,71.87588525,72.08831584,72.72879815,73.01856883,73.4600739,73.39811278,73.49269935,72.59800974,72.60123093,72.55493971,72.30044963,72.16270263,72.0219525,71.51212333,70.48055124,70.18283664,70.10476619,69.9563805,63.90906465,66.50709235
Least developed countries: UN classification,LDC,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.35070433,79.22923243,79.10717825,78.97544936,78.83978469,78.75691724,78.63601631,78.50652482,78.36631094,78.20798523,78.16943707,78.0546971,77.91347201,77.92418487,77.90914265,77.91627993,77.52590517,77.17498348,76.83825282,76.59558779,76.29294781,75.90671577,75.55789808,75.13148159,74.77274114,74.43273652,74.38197552,74.24541894,74.00047345,71.84110411,71.93120988
Low income,LIC,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.70965961,76.52038024,76.35659937,76.16058534,75.94274862,75.95745061,75.95623497,75.94540286,75.83158749,75.73398195,75.6618248,75.58570565,75.53247106,75.55123486,75.50330389,75.33287345,75.02629695,74.73082452,74.77336047,74.48720757,74.26163278,73.98791217,73.8183274,73.46659369,73.24107432,73.0789901,72.90911387,72.74926842,72.56806154,70.45553212,70.67273845
Liechtenstein,LIE,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0019989,68.48699951,68.32499695,69.14199829,67.67500305,69.22100067,69.54399872,71.47699738,72.20200348,70.81700134,70.50900269,70.03399658,70.48500061,70.23000336,70.5490036,71.01799774,71.22899628,71.62000275,71.01399994,71.61100006,71.4489975,72.23500061,71.77799988,71.60099792,71.67299652,72.00099945,71.71399689,70.21299744,69.375,65.32499695,65.83999634
Lower middle income,LMC,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.48493128,77.25190958,77.0317232,76.88922672,76.58296662,76.43479329,76.28176358,75.91242896,75.69442209,75.54137321,75.51702862,75.35833558,75.25037415,75.36764962,75.14575112,74.9587274,74.72324715,74.47150724,74.0707741,73.9446497,73.62950173,73.26120893,72.76612675,72.29177878,71.83152243,71.29737096,70.87232891,70.55875173,70.51843367,66.64198707,67.7680405
Low & middle income,LMY,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.13478252,77.94684468,77.57112787,77.16574375,76.73000312,76.4109659,76.20140175,75.79497549,75.59430821,75.47783503,75.14176478,74.75377539,74.48898921,74.52741885,74.31450071,74.14580504,73.96993006,73.69353744,73.1533655,73.00614006,72.89901081,72.6251912,72.2528508,71.93865483,71.59318635,71.14103173,70.79164423,70.55322837,70.31549629,67.27603596,68.09919946
Lesotho,LSO,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.72299957,59.06900024,58.35599899,57.74300003,57.10300064,56.79199982,56.46300125,56.54499817,56.61999893,56.76800156,56.82600021,56.83499908,56.91400146,56.9070015,56.95800018,56.99900055,57.03300095,57.08000183,57.0359993,57.12900162,57.14400101,57.18099976,57.15299988,56.9280014,56.6780014,56.56800079,56.34500122,56.18399811,56.01499939,53.59700012,53.89199829
Late-demographic dividend,LTE,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.32932633,79.20814261,78.68037613,78.0418267,77.63231652,77.08703435,76.6139082,76.08260563,75.86386462,75.80899501,75.25773374,74.67833035,74.12528915,74.02881099,73.83450905,73.71981058,73.69649601,73.46650973,72.87826532,72.76532376,72.87000978,72.65886423,72.41316955,72.30653166,72.04379261,71.6192116,71.26444816,71.10223811,70.67996716,68.99819773,69.12205597
Lithuania,LTU,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.42199707,69.09700012,60.79600143,61.17100143,58.34199905,58.95000076,60.27000046,59.27000046,58.38499832,54.42100143,52.7879982,56.77700043,58.05199814,57.3429985,57.78300095,57.66799927,59.40100098,58.46500015,51.39599991,48.8730011,51.78900146,53.62799835,55.75899887,57.13100052,58.33200073,60.00999832,60.74300003,62.94800186,63.09600067,62.49499893,62.20100021
Luxembourg,LUX,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.02200317,67.75099945,67.45999908,65.75800323,65.12200165,63.94400024,63.64899826,63.52299881,63.34199905,64.86299896,64.73400116,65.23999786,63.22100067,62.60599899,62.86800003,62.52700043,62.22200012,61.43500137,63.75799942,63.3429985,62.58100128,62.74100113,62.75500107,62.80699921,61.40999985,60.42300034,60.10200119,60.51300049,61.7179985,60.27500153,62.43199921
Latvia,LVA,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.26899719,65.05699921,58.41600037,56.88100052,56.67599869,55.34400177,58.38499832,57.76599884,57.82300186,55.24300003,54.70199966,56.29499817,56.97600174,58.26900101,58.95899963,62.61100006,64.53700256,63.75299835,53.01900101,50.22800064,53.10499954,55.66199875,57.75699997,58.59600067,59.91799927,59.7879982,61.16899872,62.61500168,63.13000107,62.31200027,61.27199936
"Macao SAR, China",MAC,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.9469986,70.38700104,71.69300079,72.81400299,72.8259964,73.48400116,75.38400269,72.92500305,70.16600037,68.38200378,67.73799896,66.79299927,64.46499634,66.11499786,67.7539978,70.90399933,73.54199982,75.08200073,74.77899933,74.78600311,75.78900146,76.76899719,76.69200134,78.43299866,78.15599823,75.98500061,74.08300018,73.64700317,72.83200073,71.66699982,70.00700378
St. Martin (French part),MAF,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.77300262,69.76799774,69.8809967,69.27400208,69.3730011,68.76999664,68.53800201,68.10099792,67.79799652,68.04399872,68.56099701,68.98699951,68.52300262,68.97799683,68.59500122,69.21600342,69.00099945,68.82099915,68.74700165,68.08599854,67.99500275,67.10500336,66.18000031,65.32499695,64.84400177,64.34600067,62.83800125,62.67699814,62.57300186,58.33100128,58.85699844
Monaco,MCO,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.56800079,59.78099823,60.00400162,58.6609993,58.97200012,57.45899963,57.26900101,56.20399857,55.56800079,57.69900131,56.21099854,54.45700073,49.26800156,46.51100159,45.82500076,45.49599838,44.79100037,45.17499924,42.57400131,40.85599899,42.06299973,40.55899811,41.79999924,44.7840004,45.32699966,46.09799957,43.11299896,38.54499817,44.16899872,43.07699966,42.10699844
Madagascar,MDG,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.44100189,85.3730011,85.24099731,85.08699799,84.96399689,84.88300323,84.7990036,84.69100189,84.5719986,84.42500305,84.81500244,85.30200195,86.06900024,86.92299652,87.79299927,87.51899719,87.2440033,86.96900177,86.64099884,86.3769989,87.56199646,88.7539978,88.38300323,88.01200104,87.63600159,87.46800232,87.30799866,87.15299988,87.00499725,85.19499969,85.39900208
Maldives,MDV,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.20200348,75.75499725,75.22399902,74.59700012,73.8690033,73.40599823,72.86199951,72.2480011,71.56999969,70.83999634,69.39700317,67.84400177,66.2990036,64.91300201,63.72399902,61.7879982,60.70000076,59.29399872,58.20800018,58.97399902,59.86000061,60.84899902,61.65599823,62.54399872,63.50400162,64.37400055,64.35700226,64.50099945,64.78900146,62.4640007,63.31700134
Middle East & North Africa,MEA,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.27339733,68.35686226,68.18330916,68.03636461,67.34985243,67.35819015,67.40502758,66.94107206,66.88827121,66.07373883,65.2033578,64.52069131,64.69511698,65.65888901,65.62148386,66.11061883,66.16141645,66.13928432,66.28425226,66.8025902,65.86815382,66.01617521,66.54813648,66.02891336,65.77300227,65.76290139,65.50968181,65.83481826,66.58207545,63.87234286,64.23651117
Mexico,MEX,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.22599792,81.68299866,82.08300018,80.19499969,77.49199677,78.625,80.36799622,80.5530014,80.65000153,79.44300079,78.63999939,77.45500183,77.20999908,76.98600006,76.9509964,77.3219986,76.88600159,76.36399841,74.39299774,74.14399719,74.11599731,74.6289978,74.35099792,74.23500061,74.43299866,74.45899963,74.66799927,74.61699677,74.20500183,68.01699829,72.03099823
Marshall Islands,MHL,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
